continent,location,date,population,new_vaccinations,accumunated_vac_amounts,TotalVacPerPop
Europe,Lithuania,2021-03-25,2722291,16918,445770,0.16374810775188986
Europe,Lithuania,2021-03-26,2722291,16401,462171,0.16977281267873273
Europe,Lithuania,2021-03-27,2722291,3145,465316,0.17092808961275632
Europe,Lithuania,2021-03-28,2722291,184,465500,0.17099567974180571
Europe,Lithuania,2021-03-29,2722291,7862,473362,0.17388368840803572
Europe,Lithuania,2021-03-30,2722291,12819,486181,0.17859258984436271
Europe,Lithuania,2021-03-31,2722291,20674,506855,0.18618692858331456
Europe,Lithuania,2021-04-01,2722291,18249,525104,0.19289047350191438
Europe,Lithuania,2021-04-02,2722291,19729,544833,0.20013767815417235
Europe,Lithuania,2021-04-03,2722291,8660,553493,0.20331882227138834
Europe,Lithuania,2021-04-04,2722291,2409,555902,0.20420373868921435
Europe,Lithuania,2021-04-05,2722291,3714,559616,0.20556803075057
Europe,Lithuania,2021-04-06,2722291,14665,574281,0.21095503750333819
Europe,Lithuania,2021-04-07,2722291,12720,587001,0.21562757251153533
Europe,Lithuania,2021-04-08,2722291,26856,613857,0.22549279265148361
Europe,Lithuania,2021-04-09,2722291,33301,647158,0.23772550399645004
Europe,Lithuania,2021-04-10,2722291,15584,662742,0.24345009405680729
Europe,Lithuania,2021-04-11,2722291,1715,664457,0.24408007814006658
Europe,Lithuania,2021-04-12,2722291,8728,673185,0.2472862012180182
Europe,Lithuania,2021-04-13,2722291,18738,691923,0.25416937425131991
Europe,Lithuania,2021-04-14,2722291,26519,718442,0.26391080160056363
Europe,Lithuania,2021-04-15,2722291,23091,741533,0.27239299545860451
Europe,Lithuania,2021-04-16,2722291,20379,761912,0.27987896958848263
Europe,Lithuania,2021-04-17,2722291,2461,764373,0.28078298756451825
Europe,Lithuania,2021-04-18,2722291,84,764457,0.28081384392777997
Europe,Lithuania,2021-04-19,2722291,5812,770269,0.28294881039536185
Europe,Lithuania,2021-04-20,2722291,15225,785494,0.28854152623654122
Europe,Lithuania,2021-04-21,2722291,26596,812090,0.29831123858544145
Europe,Lithuania,2021-04-22,2722291,26038,838128,0.30787597652124626
Europe,Lithuania,2021-04-23,2722291,24515,862643,0.3168812592041042
Europe,Lithuania,2021-04-24,2722291,4530,867173,0.31854529879428761
Europe,Lithuania,2021-04-25,2722291,263,867436,0.31864190859830926
Europe,Lithuania,2021-04-26,2722291,6145,873581,0.32089919850596427
Europe,Lithuania,2021-04-27,2722291,12834,886415,0.32561361000715944
Europe,Lithuania,2021-04-28,2722291,14595,901010,0.33097490312387617
Europe,Lithuania,2021-04-29,2722291,31796,932806,0.3426547712937375
Europe,Lithuania,2021-04-30,2722291,34945,967751,0.35549138574825395
Europe,Luxembourg,2020-02-24,625976,,,
Europe,Luxembourg,2020-02-25,625976,,,
Europe,Luxembourg,2020-02-26,625976,,,
Europe,Luxembourg,2020-02-27,625976,,,
Europe,Luxembourg,2020-02-28,625976,,,
Europe,Luxembourg,2020-02-29,625976,,,
Europe,Luxembourg,2020-03-01,625976,,,
Europe,Luxembourg,2020-03-02,625976,,,
Europe,Luxembourg,2020-03-03,625976,,,
Europe,Luxembourg,2020-03-04,625976,,,
Europe,Luxembourg,2020-03-05,625976,,,
Europe,Luxembourg,2020-03-06,625976,,,
Europe,Luxembourg,2020-03-07,625976,,,
Europe,Luxembourg,2020-03-08,625976,,,
Europe,Luxembourg,2020-03-09,625976,,,
Europe,Luxembourg,2020-03-10,625976,,,
Europe,Luxembourg,2020-03-11,625976,,,
Europe,Luxembourg,2020-03-12,625976,,,
Europe,Luxembourg,2020-03-13,625976,,,
Europe,Luxembourg,2020-03-14,625976,,,
Europe,Luxembourg,2020-03-15,625976,,,
Europe,Luxembourg,2020-03-16,625976,,,
Europe,Luxembourg,2020-03-17,625976,,,
Europe,Luxembourg,2020-03-18,625976,,,
Europe,Luxembourg,2020-03-19,625976,,,
Europe,Luxembourg,2020-03-20,625976,,,
Europe,Luxembourg,2020-03-21,625976,,,
Europe,Luxembourg,2020-03-22,625976,,,
Europe,Luxembourg,2020-03-23,625976,,,
Europe,Luxembourg,2020-03-24,625976,,,
Europe,Luxembourg,2020-03-25,625976,,,
Europe,Luxembourg,2020-03-26,625976,,,
Europe,Luxembourg,2020-03-27,625976,,,
Europe,Luxembourg,2020-03-28,625976,,,
Europe,Luxembourg,2020-03-29,625976,,,
Europe,Luxembourg,2020-03-30,625976,,,
Europe,Luxembourg,2020-03-31,625976,,,
Europe,Luxembourg,2020-04-01,625976,,,
Europe,Luxembourg,2020-04-02,625976,,,
Europe,Luxembourg,2020-04-03,625976,,,
Europe,Luxembourg,2020-04-04,625976,,,
Europe,Luxembourg,2020-04-05,625976,,,
Europe,Luxembourg,2020-04-06,625976,,,
Europe,Luxembourg,2020-04-07,625976,,,
Europe,Luxembourg,2020-04-08,625976,,,
Europe,Luxembourg,2020-04-09,625976,,,
Europe,Luxembourg,2020-04-10,625976,,,
Europe,Luxembourg,2020-04-11,625976,,,
Europe,Luxembourg,2020-04-12,625976,,,
Europe,Luxembourg,2020-04-13,625976,,,
Europe,Luxembourg,2020-04-14,625976,,,
Europe,Luxembourg,2020-04-15,625976,,,
Europe,Luxembourg,2020-04-16,625976,,,
Europe,Luxembourg,2020-04-17,625976,,,
Europe,Luxembourg,2020-04-18,625976,,,
Europe,Luxembourg,2020-04-19,625976,,,
Europe,Luxembourg,2020-04-20,625976,,,
Europe,Luxembourg,2020-04-21,625976,,,
Europe,Luxembourg,2020-04-22,625976,,,
Europe,Luxembourg,2020-04-23,625976,,,
Europe,Luxembourg,2020-04-24,625976,,,
Europe,Luxembourg,2020-04-25,625976,,,
Europe,Luxembourg,2020-04-26,625976,,,
Europe,Luxembourg,2020-04-27,625976,,,
Europe,Luxembourg,2020-04-28,625976,,,
Europe,Luxembourg,2020-04-29,625976,,,
Europe,Luxembourg,2020-04-30,625976,,,
Europe,Luxembourg,2020-05-01,625976,,,
Europe,Luxembourg,2020-05-02,625976,,,
Europe,Luxembourg,2020-05-03,625976,,,
Europe,Luxembourg,2020-05-04,625976,,,
Europe,Luxembourg,2020-05-05,625976,,,
Europe,Luxembourg,2020-05-06,625976,,,
Europe,Luxembourg,2020-05-07,625976,,,
Europe,Luxembourg,2020-05-08,625976,,,
Europe,Luxembourg,2020-05-09,625976,,,
Europe,Luxembourg,2020-05-10,625976,,,
Europe,Luxembourg,2020-05-11,625976,,,
Europe,Luxembourg,2020-05-12,625976,,,
Europe,Luxembourg,2020-05-13,625976,,,
Europe,Luxembourg,2020-05-14,625976,,,
Europe,Luxembourg,2020-05-15,625976,,,
Europe,Luxembourg,2020-05-16,625976,,,
Europe,Luxembourg,2020-05-17,625976,,,
Europe,Luxembourg,2020-05-18,625976,,,
Europe,Luxembourg,2020-05-19,625976,,,
Europe,Luxembourg,2020-05-20,625976,,,
Europe,Luxembourg,2020-05-21,625976,,,
Europe,Luxembourg,2020-05-22,625976,,,
Europe,Luxembourg,2020-05-23,625976,,,
Europe,Luxembourg,2020-05-24,625976,,,
Europe,Luxembourg,2020-05-25,625976,,,
Europe,Luxembourg,2020-05-26,625976,,,
Europe,Luxembourg,2020-05-27,625976,,,
Europe,Luxembourg,2020-05-28,625976,,,
Europe,Luxembourg,2020-05-29,625976,,,
Europe,Luxembourg,2020-05-30,625976,,,
Europe,Luxembourg,2020-05-31,625976,,,
Europe,Luxembourg,2020-06-01,625976,,,
Europe,Luxembourg,2020-06-02,625976,,,
Europe,Luxembourg,2020-06-03,625976,,,
Europe,Luxembourg,2020-06-04,625976,,,
Europe,Luxembourg,2020-06-05,625976,,,
Europe,Luxembourg,2020-06-06,625976,,,
Europe,Luxembourg,2020-06-07,625976,,,
Europe,Luxembourg,2020-06-08,625976,,,
Europe,Luxembourg,2020-06-09,625976,,,
Europe,Luxembourg,2020-06-10,625976,,,
Europe,Luxembourg,2020-06-11,625976,,,
Europe,Luxembourg,2020-06-12,625976,,,
Europe,Luxembourg,2020-06-13,625976,,,
Europe,Luxembourg,2020-06-14,625976,,,
Europe,Luxembourg,2020-06-15,625976,,,
Europe,Luxembourg,2020-06-16,625976,,,
Europe,Luxembourg,2020-06-17,625976,,,
Europe,Luxembourg,2020-06-18,625976,,,
Europe,Luxembourg,2020-06-19,625976,,,
Europe,Luxembourg,2020-06-20,625976,,,
Europe,Luxembourg,2020-06-21,625976,,,
Europe,Luxembourg,2020-06-22,625976,,,
Europe,Luxembourg,2020-06-23,625976,,,
Europe,Luxembourg,2020-06-24,625976,,,
Europe,Luxembourg,2020-06-25,625976,,,
Europe,Luxembourg,2020-06-26,625976,,,
Europe,Luxembourg,2020-06-27,625976,,,
Europe,Luxembourg,2020-06-28,625976,,,
Europe,Luxembourg,2020-06-29,625976,,,
Europe,Luxembourg,2020-06-30,625976,,,
Europe,Luxembourg,2020-07-01,625976,,,
Europe,Luxembourg,2020-07-02,625976,,,
Europe,Luxembourg,2020-07-03,625976,,,
Europe,Luxembourg,2020-07-04,625976,,,
Europe,Luxembourg,2020-07-05,625976,,,
Europe,Luxembourg,2020-07-06,625976,,,
Europe,Luxembourg,2020-07-07,625976,,,
Europe,Luxembourg,2020-07-08,625976,,,
Europe,Luxembourg,2020-07-09,625976,,,
Europe,Luxembourg,2020-07-10,625976,,,
Europe,Luxembourg,2020-07-11,625976,,,
Europe,Luxembourg,2020-07-12,625976,,,
Europe,Luxembourg,2020-07-13,625976,,,
Europe,Luxembourg,2020-07-14,625976,,,
Europe,Luxembourg,2020-07-15,625976,,,
Europe,Luxembourg,2020-07-16,625976,,,
Europe,Luxembourg,2020-07-17,625976,,,
Europe,Luxembourg,2020-07-18,625976,,,
Europe,Luxembourg,2020-07-19,625976,,,
Europe,Luxembourg,2020-07-20,625976,,,
Europe,Luxembourg,2020-07-21,625976,,,
Europe,Luxembourg,2020-07-22,625976,,,
Europe,Luxembourg,2020-07-23,625976,,,
Europe,Luxembourg,2020-07-24,625976,,,
Europe,Luxembourg,2020-07-25,625976,,,
Europe,Luxembourg,2020-07-26,625976,,,
Europe,Luxembourg,2020-07-27,625976,,,
Europe,Luxembourg,2020-07-28,625976,,,
Europe,Luxembourg,2020-07-29,625976,,,
Europe,Luxembourg,2020-07-30,625976,,,
Europe,Luxembourg,2020-07-31,625976,,,
Europe,Luxembourg,2020-08-01,625976,,,
Europe,Luxembourg,2020-08-02,625976,,,
Europe,Luxembourg,2020-08-03,625976,,,
Europe,Luxembourg,2020-08-04,625976,,,
Europe,Luxembourg,2020-08-05,625976,,,
Europe,Luxembourg,2020-08-06,625976,,,
Europe,Luxembourg,2020-08-07,625976,,,
Europe,Luxembourg,2020-08-08,625976,,,
Europe,Luxembourg,2020-08-09,625976,,,
Europe,Luxembourg,2020-08-10,625976,,,
Europe,Luxembourg,2020-08-11,625976,,,
Europe,Luxembourg,2020-08-12,625976,,,
Europe,Luxembourg,2020-08-13,625976,,,
Europe,Luxembourg,2020-08-14,625976,,,
Europe,Luxembourg,2020-08-15,625976,,,
Europe,Luxembourg,2020-08-16,625976,,,
Europe,Luxembourg,2020-08-17,625976,,,
Europe,Luxembourg,2020-08-18,625976,,,
Europe,Luxembourg,2020-08-19,625976,,,
Europe,Luxembourg,2020-08-20,625976,,,
Europe,Luxembourg,2020-08-21,625976,,,
Europe,Luxembourg,2020-08-22,625976,,,
Europe,Luxembourg,2020-08-23,625976,,,
Europe,Luxembourg,2020-08-24,625976,,,
Europe,Luxembourg,2020-08-25,625976,,,
Europe,Luxembourg,2020-08-26,625976,,,
Europe,Luxembourg,2020-08-27,625976,,,
Europe,Luxembourg,2020-08-28,625976,,,
Europe,Luxembourg,2020-08-29,625976,,,
Europe,Luxembourg,2020-08-30,625976,,,
Europe,Luxembourg,2020-08-31,625976,,,
Europe,Luxembourg,2020-09-01,625976,,,
Europe,Luxembourg,2020-09-02,625976,,,
Europe,Luxembourg,2020-09-03,625976,,,
Europe,Luxembourg,2020-09-04,625976,,,
Europe,Luxembourg,2020-09-05,625976,,,
Europe,Luxembourg,2020-09-06,625976,,,
Europe,Luxembourg,2020-09-07,625976,,,
Europe,Luxembourg,2020-09-08,625976,,,
Europe,Luxembourg,2020-09-09,625976,,,
Europe,Luxembourg,2020-09-10,625976,,,
Europe,Luxembourg,2020-09-11,625976,,,
Europe,Luxembourg,2020-09-12,625976,,,
Europe,Luxembourg,2020-09-13,625976,,,
Europe,Luxembourg,2020-09-14,625976,,,
Europe,Luxembourg,2020-09-15,625976,,,
Europe,Luxembourg,2020-09-16,625976,,,
Europe,Luxembourg,2020-09-17,625976,,,
Europe,Luxembourg,2020-09-18,625976,,,
Europe,Luxembourg,2020-09-19,625976,,,
Europe,Luxembourg,2020-09-20,625976,,,
Europe,Luxembourg,2020-09-21,625976,,,
Europe,Luxembourg,2020-09-22,625976,,,
Europe,Luxembourg,2020-09-23,625976,,,
Europe,Luxembourg,2020-09-24,625976,,,
Europe,Luxembourg,2020-09-25,625976,,,
Europe,Luxembourg,2020-09-26,625976,,,
Europe,Luxembourg,2020-09-27,625976,,,
Europe,Luxembourg,2020-09-28,625976,,,
Europe,Luxembourg,2020-09-29,625976,,,
Europe,Luxembourg,2020-09-30,625976,,,
Europe,Luxembourg,2020-10-01,625976,,,
Europe,Luxembourg,2020-10-02,625976,,,
Europe,Luxembourg,2020-10-03,625976,,,
Europe,Luxembourg,2020-10-04,625976,,,
Europe,Luxembourg,2020-10-05,625976,,,
Europe,Luxembourg,2020-10-06,625976,,,
Europe,Luxembourg,2020-10-07,625976,,,
Europe,Luxembourg,2020-10-08,625976,,,
Europe,Luxembourg,2020-10-09,625976,,,
Europe,Luxembourg,2020-10-10,625976,,,
Europe,Luxembourg,2020-10-11,625976,,,
Europe,Luxembourg,2020-10-12,625976,,,
Europe,Luxembourg,2020-10-13,625976,,,
Europe,Luxembourg,2020-10-14,625976,,,
Europe,Luxembourg,2020-10-15,625976,,,
Europe,Luxembourg,2020-10-16,625976,,,
Europe,Luxembourg,2020-10-17,625976,,,
Europe,Luxembourg,2020-10-18,625976,,,
Europe,Luxembourg,2020-10-19,625976,,,
Europe,Luxembourg,2020-10-20,625976,,,
Europe,Luxembourg,2020-10-21,625976,,,
Europe,Luxembourg,2020-10-22,625976,,,
Europe,Luxembourg,2020-10-23,625976,,,
Europe,Luxembourg,2020-10-24,625976,,,
Europe,Luxembourg,2020-10-25,625976,,,
Europe,Luxembourg,2020-10-26,625976,,,
Europe,Luxembourg,2020-10-27,625976,,,
Europe,Luxembourg,2020-10-28,625976,,,
Europe,Luxembourg,2020-10-29,625976,,,
Europe,Luxembourg,2020-10-30,625976,,,
Europe,Luxembourg,2020-10-31,625976,,,
Europe,Luxembourg,2020-11-01,625976,,,
Europe,Luxembourg,2020-11-02,625976,,,
Europe,Luxembourg,2020-11-03,625976,,,
Europe,Luxembourg,2020-11-04,625976,,,
Europe,Luxembourg,2020-11-05,625976,,,
Europe,Luxembourg,2020-11-06,625976,,,
Europe,Luxembourg,2020-11-07,625976,,,
Europe,Luxembourg,2020-11-08,625976,,,
Europe,Luxembourg,2020-11-09,625976,,,
Europe,Luxembourg,2020-11-10,625976,,,
Europe,Luxembourg,2020-11-11,625976,,,
Europe,Luxembourg,2020-11-12,625976,,,
Europe,Luxembourg,2020-11-13,625976,,,
Europe,Luxembourg,2020-11-14,625976,,,
Europe,Luxembourg,2020-11-15,625976,,,
Europe,Luxembourg,2020-11-16,625976,,,
Europe,Luxembourg,2020-11-17,625976,,,
Europe,Luxembourg,2020-11-18,625976,,,
Europe,Luxembourg,2020-11-19,625976,,,
Europe,Luxembourg,2020-11-20,625976,,,
Europe,Luxembourg,2020-11-21,625976,,,
Europe,Luxembourg,2020-11-22,625976,,,
Europe,Luxembourg,2020-11-23,625976,,,
Europe,Luxembourg,2020-11-24,625976,,,
Europe,Luxembourg,2020-11-25,625976,,,
Europe,Luxembourg,2020-11-26,625976,,,
Europe,Luxembourg,2020-11-27,625976,,,
Europe,Luxembourg,2020-11-28,625976,,,
Europe,Luxembourg,2020-11-29,625976,,,
Europe,Luxembourg,2020-11-30,625976,,,
Europe,Luxembourg,2020-12-01,625976,,,
Europe,Luxembourg,2020-12-02,625976,,,
Europe,Luxembourg,2020-12-03,625976,,,
Europe,Luxembourg,2020-12-04,625976,,,
Europe,Luxembourg,2020-12-05,625976,,,
Europe,Luxembourg,2020-12-06,625976,,,
Europe,Luxembourg,2020-12-07,625976,,,
Europe,Luxembourg,2020-12-08,625976,,,
Europe,Luxembourg,2020-12-09,625976,,,
Europe,Luxembourg,2020-12-10,625976,,,
Europe,Luxembourg,2020-12-11,625976,,,
Europe,Luxembourg,2020-12-12,625976,,,
Europe,Luxembourg,2020-12-13,625976,,,
Europe,Luxembourg,2020-12-14,625976,,,
Europe,Luxembourg,2020-12-15,625976,,,
Europe,Luxembourg,2020-12-16,625976,,,
Europe,Luxembourg,2020-12-17,625976,,,
Europe,Luxembourg,2020-12-18,625976,,,
Europe,Luxembourg,2020-12-19,625976,,,
Europe,Luxembourg,2020-12-20,625976,,,
Europe,Luxembourg,2020-12-21,625976,,,
Europe,Luxembourg,2020-12-22,625976,,,
Europe,Luxembourg,2020-12-23,625976,,,
Europe,Luxembourg,2020-12-24,625976,,,
Europe,Luxembourg,2020-12-25,625976,,,
Europe,Luxembourg,2020-12-26,625976,,,
Europe,Luxembourg,2020-12-27,625976,,,
Europe,Luxembourg,2020-12-28,625976,,,
Europe,Luxembourg,2020-12-29,625976,,,
Europe,Luxembourg,2020-12-30,625976,,,
Europe,Luxembourg,2020-12-31,625976,,,
Europe,Luxembourg,2021-01-01,625976,,,
Europe,Luxembourg,2021-01-02,625976,,,
Europe,Luxembourg,2021-01-03,625976,,,
Europe,Luxembourg,2021-01-04,625976,,,
Europe,Luxembourg,2021-01-05,625976,,,
Europe,Luxembourg,2021-01-06,625976,,,
Europe,Luxembourg,2021-01-07,625976,,,
Europe,Luxembourg,2021-01-08,625976,,,
Europe,Luxembourg,2021-01-09,625976,,,
Europe,Luxembourg,2021-01-10,625976,,,
Europe,Luxembourg,2021-01-11,625976,,,
Europe,Luxembourg,2021-01-12,625976,429,429,0.00068532978900149525
Europe,Luxembourg,2021-01-13,625976,499,928,0.001482484951499738
Europe,Luxembourg,2021-01-14,625976,362,1290,0.0020607818830114893
Europe,Luxembourg,2021-01-15,625976,,1290,0.0020607818830114893
Europe,Luxembourg,2021-01-16,625976,,1290,0.0020607818830114893
Europe,Luxembourg,2021-01-17,625976,,1290,0.0020607818830114893
Europe,Luxembourg,2021-01-18,625976,814,2104,0.0033611512262450957
Europe,Luxembourg,2021-01-19,625976,725,2829,0.004519342594604266
Europe,Luxembourg,2021-01-20,625976,899,3728,0.0059554998913696373
Europe,Luxembourg,2021-01-21,625976,704,4432,0.0070801436476797836
Europe,Luxembourg,2021-01-22,625976,,4432,0.0070801436476797836
Europe,Luxembourg,2021-01-23,625976,,4432,0.0070801436476797836
Europe,Luxembourg,2021-01-24,625976,,4432,0.0070801436476797836
Europe,Luxembourg,2021-01-25,625976,,4432,0.0070801436476797836
Europe,Luxembourg,2021-01-26,625976,971,5403,0.0086313213286132381
Europe,Luxembourg,2021-01-27,625976,924,6327,0.010107416258770305
Europe,Luxembourg,2021-01-28,625976,924,7251,0.011583511188927371
Europe,Luxembourg,2021-01-29,625976,,7251,0.011583511188927371
Europe,Luxembourg,2021-01-30,625976,,7251,0.011583511188927371
Europe,Luxembourg,2021-01-31,625976,,7251,0.011583511188927371
Europe,Luxembourg,2021-02-01,625976,813,8064,0.012882283026825309
Europe,Luxembourg,2021-02-02,625976,1011,9075,0.014497360921185476
Europe,Luxembourg,2021-02-03,625976,1155,10230,0.016342479583881811
Europe,Luxembourg,2021-02-04,625976,1012,11242,0.017959154983577644
Europe,Luxembourg,2021-02-05,625976,,11242,0.017959154983577644
Europe,Luxembourg,2021-02-06,625976,,11242,0.017959154983577644
Europe,Luxembourg,2021-02-07,625976,,11242,0.017959154983577644
Europe,Luxembourg,2021-02-08,625976,511,11753,0.0187754802101039
Europe,Luxembourg,2021-02-09,625976,514,12267,0.01959659795263716
Europe,Luxembourg,2021-02-10,625976,1270,13537,0.021625429728935296
Europe,Luxembourg,2021-02-11,625976,1467,15004,0.023968970056359989
Europe,Luxembourg,2021-02-12,625976,,15004,0.023968970056359989
Europe,Luxembourg,2021-02-13,625976,,15004,0.023968970056359989
Europe,Luxembourg,2021-02-14,625976,,15004,0.023968970056359989
Europe,Luxembourg,2021-02-15,625976,1129,16133,0.025772553580328959
Europe,Luxembourg,2021-02-16,625976,1894,18027,0.02879822868608381
Europe,Luxembourg,2021-02-17,625976,1201,19228,0.030716832594220866
Europe,Luxembourg,2021-02-18,625976,1814,21042,0.033614707273122289
Europe,Luxembourg,2021-02-19,625976,,21042,0.033614707273122289
Europe,Luxembourg,2021-02-20,625976,,21042,0.033614707273122289
Europe,Luxembourg,2021-02-21,625976,,21042,0.033614707273122289
Europe,Luxembourg,2021-02-22,625976,941,21983,0.035117959793985715
Europe,Luxembourg,2021-02-23,625976,1444,23427,0.037424757498690044
Europe,Luxembourg,2021-02-24,625976,1390,24817,0.03964528991526832
Europe,Luxembourg,2021-02-25,625976,1311,26128,0.041739619410328832
Europe,Luxembourg,2021-02-26,625976,,26128,0.041739619410328832
Europe,Luxembourg,2021-02-27,625976,,26128,0.041739619410328832
Europe,Luxembourg,2021-02-28,625976,,26128,0.041739619410328832
Europe,Luxembourg,2021-03-01,625976,1328,27456,0.043861106496095696
Europe,Luxembourg,2021-03-02,625976,1339,28795,0.04600016614055491
Europe,Luxembourg,2021-03-03,625976,1658,30453,0.048648829987092156
Europe,Luxembourg,2021-03-04,625976,2053,32506,0.051928508441218192
Europe,Luxembourg,2021-03-05,625976,,32506,0.051928508441218192
Europe,Luxembourg,2021-03-06,625976,,32506,0.051928508441218192
Europe,Luxembourg,2021-03-07,625976,,32506,0.051928508441218192
Europe,Luxembourg,2021-03-08,625976,806,33312,0.053216097741766458
Europe,Luxembourg,2021-03-09,625976,1446,34758,0.05552609045714213
Europe,Luxembourg,2021-03-10,625976,2496,37254,0.059513463774969008
Europe,Luxembourg,2021-03-11,625976,3408,40662,0.064957761958924942
Europe,Luxembourg,2021-03-12,625976,,40662,0.064957761958924942
Europe,Luxembourg,2021-03-13,625976,,40662,0.064957761958924942
Europe,Luxembourg,2021-03-14,625976,,40662,0.064957761958924942
Europe,Luxembourg,2021-03-15,625976,1539,42201,0.067416322670517725
Europe,Luxembourg,2021-03-16,625976,3481,45682,0.072977238743977407
Europe,Luxembourg,2021-03-17,625976,3086,48768,0.0779071402098483
Europe,Luxembourg,2021-03-18,625976,3185,51953,0.082995194703950309
Europe,Luxembourg,2021-03-19,625976,,51953,0.082995194703950309
Europe,Luxembourg,2021-03-20,625976,,51953,0.082995194703950309
Europe,Luxembourg,2021-03-21,625976,,51953,0.082995194703950309
Europe,Luxembourg,2021-03-22,625976,1277,53230,0.085035209017598118
Europe,Luxembourg,2021-03-23,625976,2465,55695,0.0889730596700193
Europe,Luxembourg,2021-03-24,625976,2331,58026,0.092696844607460985
Europe,Luxembourg,2021-03-25,625976,2325,60351,0.096411044512888677
Europe,Luxembourg,2021-03-26,625976,,60351,0.096411044512888677
Europe,Luxembourg,2021-03-27,625976,,60351,0.096411044512888677
Europe,Luxembourg,2021-03-28,625976,,60351,0.096411044512888677
Europe,Luxembourg,2021-03-29,625976,,60351,0.096411044512888677
Europe,Luxembourg,2021-03-30,625976,,60351,0.096411044512888677
Europe,Luxembourg,2021-03-31,625976,3083,63434,0.10133615346275257
Europe,Luxembourg,2021-04-01,625976,3699,67133,0.10724532569938784
Europe,Luxembourg,2021-04-02,625976,,67133,0.10724532569938784
Europe,Luxembourg,2021-04-03,625976,,67133,0.10724532569938784
Europe,Luxembourg,2021-04-04,625976,,67133,0.10724532569938784
Europe,Luxembourg,2021-04-05,625976,,67133,0.10724532569938784
Europe,Luxembourg,2021-04-06,625976,3824,70957,0.11335418610298158
Europe,Luxembourg,2021-04-07,625976,4373,75330,0.12034007693585697
Europe,Luxembourg,2021-04-08,625976,4816,80146,0.12803366263243318
Europe,Luxembourg,2021-04-09,625976,,80146,0.12803366263243318
Europe,Luxembourg,2021-04-10,625976,,80146,0.12803366263243318
Europe,Luxembourg,2021-04-11,625976,,80146,0.12803366263243318
Europe,Luxembourg,2021-04-12,625976,4812,84958,0.13572085830766675
Europe,Luxembourg,2021-04-13,625976,6261,91219,0.14572283921428297
Europe,Luxembourg,2021-04-14,625976,6163,97382,0.15556826459800377
Europe,Luxembourg,2021-04-15,625976,5905,103287,0.16500153360512224
Europe,Luxembourg,2021-04-16,625976,,103287,0.16500153360512224
Europe,Luxembourg,2021-04-17,625976,,103287,0.16500153360512224
Europe,Luxembourg,2021-04-18,625976,,103287,0.16500153360512224
Europe,Luxembourg,2021-04-19,625976,1424,104711,0.16727638120311322
Europe,Luxembourg,2021-04-20,625976,1209,105920,0.16920776515393562
Europe,Luxembourg,2021-04-21,625976,3314,109234,0.17450189783633877
Europe,Luxembourg,2021-04-22,625976,3115,112349,0.17947812695694404
Europe,Luxembourg,2021-04-23,625976,,112349,0.17947812695694404
Europe,Luxembourg,2021-04-24,625976,,112349,0.17947812695694404
Europe,Luxembourg,2021-04-25,625976,,112349,0.17947812695694404
Europe,Luxembourg,2021-04-26,625976,1687,114036,0.18217311845821565
Europe,Luxembourg,2021-04-27,625976,1420,115456,0.18444157603486397
Europe,Luxembourg,2021-04-28,625976,4572,120028,0.19174537042953724
Europe,Luxembourg,2021-04-29,625976,4939,124967,0.1996354492824006
Europe,Luxembourg,2021-04-30,625976,,124967,0.1996354492824006
Europe,Malta,2020-02-06,441539,,,
Europe,Malta,2020-02-07,441539,,,
Europe,Malta,2020-02-08,441539,,,
Europe,Malta,2020-02-09,441539,,,
Europe,Malta,2020-02-10,441539,,,
Europe,Malta,2020-02-11,441539,,,
Europe,Malta,2020-02-12,441539,,,
Europe,Malta,2020-02-13,441539,,,
Europe,Malta,2020-02-14,441539,,,
Europe,Malta,2020-02-15,441539,,,
Europe,Malta,2020-02-16,441539,,,
Europe,Malta,2020-02-17,441539,,,
Europe,Malta,2020-02-18,441539,,,
Europe,Malta,2020-02-19,441539,,,
Europe,Malta,2020-02-20,441539,,,
Europe,Malta,2020-02-21,441539,,,
Europe,Malta,2020-02-22,441539,,,
Europe,Malta,2020-02-23,441539,,,
Europe,Malta,2020-02-24,441539,,,
Europe,Malta,2020-02-25,441539,,,
Europe,Malta,2020-02-26,441539,,,
Europe,Malta,2020-02-27,441539,,,
Europe,Malta,2020-02-28,441539,,,
Europe,Malta,2020-02-29,441539,,,
Europe,Malta,2020-03-01,441539,,,
Europe,Malta,2020-03-02,441539,,,
Europe,Malta,2020-03-03,441539,,,
Europe,Malta,2020-03-04,441539,,,
Europe,Malta,2020-03-05,441539,,,
Europe,Malta,2020-03-06,441539,,,
Europe,Malta,2020-03-07,441539,,,
Europe,Malta,2020-03-08,441539,,,
Europe,Malta,2020-03-09,441539,,,
Europe,Malta,2020-03-10,441539,,,
Europe,Malta,2020-03-11,441539,,,
Europe,Malta,2020-03-12,441539,,,
Europe,Malta,2020-03-13,441539,,,
Europe,Malta,2020-03-14,441539,,,
Europe,Malta,2020-03-15,441539,,,
Europe,Malta,2020-03-16,441539,,,
Europe,Malta,2020-03-17,441539,,,
Europe,Malta,2020-03-18,441539,,,
Europe,Malta,2020-03-19,441539,,,
Europe,Malta,2020-03-20,441539,,,
Europe,Malta,2020-03-21,441539,,,
Europe,Malta,2020-03-22,441539,,,
Europe,Malta,2020-03-23,441539,,,
Europe,Malta,2020-03-24,441539,,,
Europe,Malta,2020-03-25,441539,,,
Europe,Malta,2020-03-26,441539,,,
